TML_DTA_SOMM,TML_VAX_FORNITORE,TML_COD_STRUTTURA,TML_DES_STRUTTURA,TML_AREA,TML_FASCIA_ETA,TML_SESSO_M,TML_SESSO_F,TML_GRAVIDANZA,TML_CAT_OSS,TML_CAT_PERSONALE,TML_CAT_RSA_OSPITI,TML_CAT_ALTRO,TML_DOSE_1,TML_DOSE_2,TML_TOT_SOMM,TML_REGIONE,TML_NUTS
2021-01-10,PF/BT,94DC9Q,A.S.P. 'CASA PER ANZIANI' CIVIDALE,FVG,40-49,0,1,0,1,0,0,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-10,PF/BT,94DC9Q,A.S.P. 'CASA PER ANZIANI' CIVIDALE,FVG,50-59,1,2,0,1,1,1,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-10,PF/BT,94DC9Q,A.S.P. 'CASA PER ANZIANI' CIVIDALE,FVG,60-69,0,1,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-10,PF/BT,94DC9Q,A.S.P. 'CASA PER ANZIANI' CIVIDALE,FVG,70-79,2,0,0,0,0,2,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-10,PF/BT,94DC9Q,A.S.P. 'CASA PER ANZIANI' CIVIDALE,FVG,80-89,1,3,0,0,0,4,0,4,0,4,Friuli Venezia Giulia,ITH4
2021-01-10,PF/BT,94DC9Q,A.S.P. 'CASA PER ANZIANI' CIVIDALE,FVG,90+,0,4,0,0,0,4,0,4,0,4,Friuli Venezia Giulia,ITH4
2021-01-10,PF/BT,94VL9S,A.S.P. 'LA QUIETE' DI UDINE,FVG,40-49,0,1,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-10,PF/BT,94VL9S,A.S.P. 'LA QUIETE' DI UDINE,FVG,50-59,1,1,0,0,0,2,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-10,PF/BT,94VL9S,A.S.P. 'LA QUIETE' DI UDINE,FVG,60-69,3,1,0,0,0,4,0,4,0,4,Friuli Venezia Giulia,ITH4
2021-01-10,PF/BT,94VL9S,A.S.P. 'LA QUIETE' DI UDINE,FVG,70-79,10,9,0,0,0,19,0,19,0,19,Friuli Venezia Giulia,ITH4
2021-01-10,PF/BT,94VL9S,A.S.P. 'LA QUIETE' DI UDINE,FVG,80-89,16,26,0,0,0,42,0,42,0,42,Friuli Venezia Giulia,ITH4
2021-01-10,PF/BT,94VL9S,A.S.P. 'LA QUIETE' DI UDINE,FVG,90+,6,29,0,0,0,35,0,35,0,35,Friuli Venezia Giulia,ITH4
2021-01-10,PF/BT,94VS9A,RESID. PROTETTA 'S. ANNA' UDINE,FVG,30-39,1,0,0,0,0,0,1,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-10,PF/BT,94VS9A,RESID. PROTETTA 'S. ANNA' UDINE,FVG,40-49,1,0,0,1,0,0,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-10,PF/BT,94VS9A,RESID. PROTETTA 'S. ANNA' UDINE,FVG,50-59,2,1,0,1,0,2,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-10,PF/BT,94VS9A,RESID. PROTETTA 'S. ANNA' UDINE,FVG,60-69,2,1,0,0,1,2,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-10,PF/BT,94VS9A,RESID. PROTETTA 'S. ANNA' UDINE,FVG,70-79,3,3,0,0,0,6,0,6,0,6,Friuli Venezia Giulia,ITH4
2021-01-10,PF/BT,94VS9A,RESID. PROTETTA 'S. ANNA' UDINE,FVG,80-89,4,4,0,0,0,8,0,8,0,8,Friuli Venezia Giulia,ITH4
2021-01-10,PF/BT,94VS9A,RESID. PROTETTA 'S. ANNA' UDINE,FVG,90+,0,15,0,0,0,15,0,15,0,15,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,20-29,12,43,0,38,5,0,12,55,0,55,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,30-39,17,61,0,61,11,0,6,78,0,78,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,40-49,19,70,0,66,23,0,0,89,0,89,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,50-59,22,77,0,79,20,0,0,99,0,99,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,60-69,19,23,0,33,9,0,0,42,0,42,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,70-79,6,2,0,6,2,0,0,8,0,8,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,80-89,0,1,0,1,0,0,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,12M810,MONFALCONE,FVG,16-19,0,1,0,0,0,0,1,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,12M810,MONFALCONE,FVG,20-29,9,29,0,24,2,0,12,38,0,38,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,12M810,MONFALCONE,FVG,30-39,17,18,0,27,8,0,0,35,0,35,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,12M810,MONFALCONE,FVG,40-49,8,39,0,38,8,0,1,47,0,47,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,12M810,MONFALCONE,FVG,50-59,21,47,0,50,18,0,0,68,0,68,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,12M810,MONFALCONE,FVG,60-69,16,23,0,31,8,0,0,39,0,39,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,12M810,MONFALCONE,FVG,70-79,9,4,0,9,4,0,0,13,0,13,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,12M810,MONFALCONE,FVG,80-89,0,1,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,12M810,MONFALCONE,FVG,90+,0,1,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,16-19,0,1,0,0,0,0,1,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,20-29,40,76,0,55,4,0,57,116,0,116,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,30-39,31,61,0,70,15,0,7,92,0,92,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,40-49,30,95,0,107,16,0,2,125,0,125,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,50-59,47,106,0,117,36,0,0,153,0,153,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,60-69,39,36,0,61,14,0,0,75,0,75,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,70-79,8,6,0,10,4,0,0,14,0,14,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,80-89,1,2,0,2,1,0,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,201010,CATTINARA,FVG,16-19,1,1,0,1,0,0,1,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,201010,CATTINARA,FVG,20-29,43,72,0,37,8,0,70,115,0,115,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,201010,CATTINARA,FVG,30-39,33,49,0,63,12,0,7,82,0,82,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,201010,CATTINARA,FVG,40-49,38,73,0,78,33,0,0,111,0,111,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,201010,CATTINARA,FVG,50-59,38,100,0,97,41,0,0,138,0,138,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,201010,CATTINARA,FVG,60-69,41,36,0,61,16,0,0,77,0,77,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,201010,CATTINARA,FVG,70-79,9,3,0,12,0,0,0,12,0,12,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,201010,CATTINARA,FVG,80-89,1,1,0,1,1,0,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,220101,TOLMEZZO,FVG,16-19,0,1,0,0,0,0,1,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,220101,TOLMEZZO,FVG,20-29,3,6,0,5,1,1,2,9,0,9,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,220101,TOLMEZZO,FVG,30-39,1,15,0,14,2,0,0,16,0,16,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,220101,TOLMEZZO,FVG,40-49,3,14,0,14,3,0,0,17,0,17,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,220101,TOLMEZZO,FVG,50-59,3,31,0,27,7,0,0,34,0,34,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,220101,TOLMEZZO,FVG,60-69,6,5,0,9,2,0,0,11,0,11,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,220101,TOLMEZZO,FVG,70-79,2,0,0,2,0,0,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,94A042,CASA DI RIPOSO LE CJASE - CORMONS,FVG,30-39,0,4,0,3,0,1,0,4,0,4,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,94A042,CASA DI RIPOSO LE CJASE - CORMONS,FVG,40-49,0,1,0,1,0,0,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,94A042,CASA DI RIPOSO LE CJASE - CORMONS,FVG,50-59,1,2,0,2,0,1,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,94A042,CASA DI RIPOSO LE CJASE - CORMONS,FVG,60-69,0,1,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,94A042,CASA DI RIPOSO LE CJASE - CORMONS,FVG,70-79,3,2,0,0,0,5,0,5,0,5,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,94A042,CASA DI RIPOSO LE CJASE - CORMONS,FVG,80-89,5,12,0,0,0,17,0,17,0,17,Friuli Venezia Giulia,ITH4
2021-01-11,PF/BT,94A042,CASA DI RIPOSO LE CJASE - CORMONS,FVG,90+,4,15,0,0,0,19,0,19,0,19,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,060206,ASUFC,FVG,20-29,0,1,0,1,0,0,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,060206,ASUFC,FVG,30-39,0,2,0,2,0,0,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,060206,ASUFC,FVG,40-49,0,3,0,2,1,0,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,060206,ASUFC,FVG,50-59,0,3,0,0,3,0,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,060206,ASUFC,FVG,60-69,1,1,0,0,0,2,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,060206,ASUFC,FVG,80-89,3,17,0,0,0,20,0,20,0,20,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,060206,ASUFC,FVG,90+,0,10,0,0,0,10,0,10,0,10,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,20-29,11,28,0,21,5,0,13,39,0,39,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,30-39,25,47,0,56,14,0,2,72,0,72,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,40-49,20,81,0,81,20,0,0,101,0,101,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,50-59,35,82,0,82,35,0,0,117,0,117,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,60-69,23,18,0,33,8,0,0,41,0,41,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,70-79,7,1,0,8,0,0,0,8,0,8,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,12M810,MONFALCONE,FVG,20-29,4,24,0,23,1,0,4,28,0,28,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,12M810,MONFALCONE,FVG,30-39,8,22,0,25,4,0,1,30,0,30,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,12M810,MONFALCONE,FVG,40-49,16,45,0,40,19,1,1,61,0,61,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,12M810,MONFALCONE,FVG,50-59,17,52,0,48,20,0,1,69,0,69,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,12M810,MONFALCONE,FVG,60-69,16,19,0,26,9,0,0,35,0,35,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,12M810,MONFALCONE,FVG,70-79,13,7,0,17,2,1,0,20,0,20,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,12M810,MONFALCONE,FVG,80-89,0,8,0,2,0,6,0,8,0,8,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,12M810,MONFALCONE,FVG,90+,0,3,0,0,0,3,0,3,0,3,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,20-29,33,77,0,46,9,0,55,110,0,110,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,30-39,38,72,0,77,22,0,11,110,0,110,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,40-49,21,103,0,104,20,0,0,124,0,124,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,50-59,39,109,0,116,32,0,0,148,0,148,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,60-69,38,37,0,68,7,0,0,75,0,75,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,70-79,5,1,0,6,0,0,0,6,0,6,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,201010,CATTINARA,FVG,16-19,0,7,0,0,0,0,7,7,0,7,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,201010,CATTINARA,FVG,20-29,79,126,0,29,10,0,166,205,0,205,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,201010,CATTINARA,FVG,30-39,29,42,0,41,21,3,6,71,0,71,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,201010,CATTINARA,FVG,40-49,38,66,0,78,25,0,1,104,0,104,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,201010,CATTINARA,FVG,50-59,30,88,0,82,36,0,0,118,0,118,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,201010,CATTINARA,FVG,60-69,26,35,0,41,15,5,0,61,0,61,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,201010,CATTINARA,FVG,70-79,15,13,0,16,2,10,0,28,0,28,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,201010,CATTINARA,FVG,80-89,12,17,0,1,0,28,0,29,0,29,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,201010,CATTINARA,FVG,90+,7,23,0,1,0,29,0,30,0,30,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,220101,TOLMEZZO,FVG,20-29,3,11,0,8,4,0,2,14,0,14,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,220101,TOLMEZZO,FVG,30-39,4,9,0,8,4,0,1,13,0,13,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,220101,TOLMEZZO,FVG,40-49,3,20,0,19,4,0,0,23,0,23,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,220101,TOLMEZZO,FVG,50-59,9,17,0,21,5,0,0,26,0,26,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,220101,TOLMEZZO,FVG,60-69,7,6,0,10,3,0,0,13,0,13,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,220101,TOLMEZZO,FVG,70-79,1,1,0,2,0,0,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,443001,CASA DI RIPOSO VALENTINO SARCINELLI - CERVIGNANO,FVG,60-69,1,0,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,443001,CASA DI RIPOSO VALENTINO SARCINELLI - CERVIGNANO,FVG,70-79,5,6,0,0,0,11,0,11,0,11,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,443001,CASA DI RIPOSO VALENTINO SARCINELLI - CERVIGNANO,FVG,80-89,5,19,0,0,0,24,0,24,0,24,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,443001,CASA DI RIPOSO VALENTINO SARCINELLI - CERVIGNANO,FVG,90+,2,9,0,0,0,11,0,11,0,11,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,910001,CASA DI RIPOSO ANGELO CULOT - GORIZIA,FVG,16-19,1,0,0,0,1,0,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,910001,CASA DI RIPOSO ANGELO CULOT - GORIZIA,FVG,20-29,0,2,0,2,0,0,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,910001,CASA DI RIPOSO ANGELO CULOT - GORIZIA,FVG,30-39,2,2,0,2,2,0,0,4,0,4,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,910001,CASA DI RIPOSO ANGELO CULOT - GORIZIA,FVG,50-59,0,5,0,1,4,0,0,5,0,5,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,910001,CASA DI RIPOSO ANGELO CULOT - GORIZIA,FVG,60-69,1,1,0,0,2,0,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,910001,CASA DI RIPOSO ANGELO CULOT - GORIZIA,FVG,70-79,4,2,0,0,0,6,0,6,0,6,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,910001,CASA DI RIPOSO ANGELO CULOT - GORIZIA,FVG,80-89,6,11,0,0,0,17,0,17,0,17,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,910001,CASA DI RIPOSO ANGELO CULOT - GORIZIA,FVG,90+,2,11,0,0,0,13,0,13,0,13,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,910077,"Residenza ""LE MAGNOLIE""",FVG,70-79,0,1,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,910077,"Residenza ""LE MAGNOLIE""",FVG,80-89,0,4,0,0,0,4,0,4,0,4,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,910077,"Residenza ""LE MAGNOLIE""",FVG,90+,1,5,0,0,0,6,0,6,0,6,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,94HB94,Casa Albergo 'M.STANGO RODINO'-Majano,FVG,50-59,1,1,0,0,0,2,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,94HB94,Casa Albergo 'M.STANGO RODINO'-Majano,FVG,60-69,2,4,0,0,0,6,0,6,0,6,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,94HB94,Casa Albergo 'M.STANGO RODINO'-Majano,FVG,70-79,7,12,0,0,0,19,0,19,0,19,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,94HB94,Casa Albergo 'M.STANGO RODINO'-Majano,FVG,80-89,8,18,0,0,0,26,0,26,0,26,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,94HB94,Casa Albergo 'M.STANGO RODINO'-Majano,FVG,90+,3,9,0,0,0,12,0,12,0,12,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,94LB9M,C. ASSIST. 'ITALIA ROVERE BIANCHI' MORTEGLIANO,FVG,30-39,1,0,0,1,0,0,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,94LB9M,C. ASSIST. 'ITALIA ROVERE BIANCHI' MORTEGLIANO,FVG,40-49,1,3,0,3,0,1,0,4,0,4,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,94LB9M,C. ASSIST. 'ITALIA ROVERE BIANCHI' MORTEGLIANO,FVG,60-69,1,1,0,1,0,1,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,94LB9M,C. ASSIST. 'ITALIA ROVERE BIANCHI' MORTEGLIANO,FVG,70-79,4,2,0,0,0,6,0,6,0,6,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,94LB9M,C. ASSIST. 'ITALIA ROVERE BIANCHI' MORTEGLIANO,FVG,80-89,4,7,0,0,0,11,0,11,0,11,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,94LB9M,C. ASSIST. 'ITALIA ROVERE BIANCHI' MORTEGLIANO,FVG,90+,2,10,0,0,0,12,0,12,0,12,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,94VW9G,RESID.PROTETTA 'CARIS' (UNIGEFA s.r.l.) UDINE,FVG,60-69,1,1,0,0,0,2,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,94VW9G,RESID.PROTETTA 'CARIS' (UNIGEFA s.r.l.) UDINE,FVG,70-79,3,3,0,0,0,6,0,6,0,6,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,94VW9G,RESID.PROTETTA 'CARIS' (UNIGEFA s.r.l.) UDINE,FVG,80-89,5,17,0,0,0,22,0,22,0,22,Friuli Venezia Giulia,ITH4
2021-01-12,PF/BT,94VW9G,RESID.PROTETTA 'CARIS' (UNIGEFA s.r.l.) UDINE,FVG,90+,2,17,0,0,0,19,0,19,0,19,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,060206,ASUFC,FVG,20-29,1,1,0,2,0,0,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,060206,ASUFC,FVG,40-49,0,2,0,2,0,0,0,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,060206,ASUFC,FVG,50-59,1,0,0,0,0,1,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,060206,ASUFC,FVG,60-69,2,3,0,0,0,5,0,5,0,5,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,060206,ASUFC,FVG,70-79,2,4,0,0,0,6,0,6,0,6,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,060206,ASUFC,FVG,80-89,5,16,0,0,0,21,0,21,0,21,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,060206,ASUFC,FVG,90+,0,11,0,0,0,11,0,11,0,11,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,060207,ASUGI,FVG,20-29,1,0,0,0,1,0,0,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,060207,ASUGI,FVG,30-39,0,5,0,3,2,0,0,5,0,5,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,060207,ASUGI,FVG,40-49,0,4,0,3,1,0,0,4,0,4,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,060207,ASUGI,FVG,50-59,2,9,0,10,0,1,0,11,0,11,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,060207,ASUGI,FVG,60-69,5,7,0,8,0,4,0,12,0,12,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,060207,ASUGI,FVG,70-79,5,9,0,8,0,6,0,14,0,14,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,060207,ASUGI,FVG,80-89,9,27,0,10,0,26,0,36,0,36,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,060207,ASUGI,FVG,90+,5,38,0,10,0,33,0,43,0,43,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,16-19,1,1,0,0,1,0,1,2,0,2,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,20-29,20,41,0,30,11,0,20,61,0,61,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,30-39,26,73,0,65,34,0,0,99,0,99,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,40-49,47,120,0,95,72,0,0,167,0,167,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,50-59,53,126,0,109,70,0,0,179,0,179,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,60-69,26,46,0,49,23,0,0,72,0,72,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,70-79,22,6,0,19,9,0,0,28,0,28,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,117510,SANTA MARIA DEGLI ANGELI,FVG,80-89,3,1,0,3,1,0,0,4,0,4,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,12M810,MONFALCONE,FVG,16-19,0,1,0,0,0,0,1,1,0,1,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,12M810,MONFALCONE,FVG,20-29,1,6,0,4,1,0,2,7,0,7,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,12M810,MONFALCONE,FVG,30-39,3,9,0,8,4,0,0,12,0,12,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,12M810,MONFALCONE,FVG,40-49,4,19,0,15,8,0,0,23,0,23,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,12M810,MONFALCONE,FVG,50-59,6,15,0,18,3,0,0,21,0,21,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,12M810,MONFALCONE,FVG,60-69,6,5,0,9,2,0,0,11,0,11,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,12M810,MONFALCONE,FVG,70-79,4,3,0,6,1,0,0,7,0,7,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,20-29,41,66,0,64,5,0,38,107,0,107,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,30-39,28,67,0,71,17,0,7,95,0,95,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,40-49,35,82,0,91,25,0,1,117,0,117,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,50-59,38,113,0,122,28,1,0,151,0,151,Friuli Venezia Giulia,ITH4
2021-01-13,PF/BT,14VP13,SANTA MARIA DELLA MISERICORDIA,FVG,60-69,36,55,0,73,18,0,0,91,0,91,Friuli Venezia Giulia,ITH4
